CYCLES;0xE1;0xE2;0xE7;0xE0;0x17;Ox12
4595808;495;36;197916;190983;7;690809 
4595409;344;53;197847;190920;9;690810 
4595010;357;38;197801;190805;7;690809 
4595024;263;4;197690;190783;4;690806 
4595134;301;4;197695;190804;10;690806 
4595180;282;16;197757;190833;5;690807 
4595215;344;20;197791;190825;4;690808 
4595651;506;24;198104;190854;7;690808 
4595248;313;28;197752;190950;7;690809 
4595043;313;52;197856;190796;4;690809 
4596778;698;39;198967;190982;6;690814 
4595533;390;44;197798;191002;4;690814 
4595504;392;44;197963;190919;10;690811 
4594924;422;35;197683;190821;5;690810 
4595702;439;35;197799;191084;14;690808 
4595993;303;32;197609;191879;4;690808 
4595253;352;27;197895;190858;7;690808 
4595071;407;13;197825;190748;5;690807 
4595163;229;9;197842;190782;6;690806 
4594992;346;9;197539;190809;5;690806 
4595004;174;10;197867;190756;11;690806 
4595916;484;30;198321;190913;10;690810 
4594890;306;35;197622;190762;4;690808 
4595232;324;31;197911;190818;6;690809 
4595481;332;51;197926;190974;6;690810 
4597423;425;35;199703;191203;9;690813 
4595501;502;66;197813;190887;9;690810 
4595451;273;31;197955;190957;6;690808 
4595190;404;38;197848;190796;5;690810 
4595637;492;51;198013;190889;6;690809 
4595218;304;35;197730;190977;6;690808 
4595128;355;8;197691;190783;11;690806 
4595107;332;16;197750;190796;14;690807 
4595092;447;17;197776;190720;6;690807 
4595347;415;9;197694;190851;16;690806 
4595717;654;30;198079;190843;10;690808 
4595427;338;53;198084;190877;7;690810 
4595437;322;26;197956;191052;8;690809 
4597021;540;49;199118;191026;11;690811 
4595590;477;27;197941;190975;4;690810 
4595317;356;55;197895;190961;6;690813 
4595584;568;30;197858;190971;8;690812 
4595380;490;24;197770;190845;6;690808 
4595049;207;34;197747;190914;6;690808 
4595699;445;26;198085;190999;8;690809 
4595362;495;16;197754;190834;6;690807 
4595325;450;8;197691;190831;11;690806 
4594890;237;8;197693;190730;5;690806 
4595621;609;16;197787;190910;10;690807 
4597726;2304;34;198003;191177;7;690810 
4595134;378;41;197759;190836;6;690809 
4595041;447;29;197613;190829;5;690809 
4595799;528;31;198166;190949;8;690810 
4595054;474;45;197621;190867;6;690812 
4595553;357;45;197988;190907;6;690811 
4595948;498;38;197946;191099;9;690813 
4595031;371;32;197845;190766;7;690810 
4594938;228;34;197749;190817;5;690808 
4595430;327;25;197842;190902;5;690808 
4595050;266;17;197749;190815;5;690807 
4595060;292;17;197947;190757;5;690807 
4594852;240;9;197692;190736;6;690806 
4595244;360;8;197706;190836;14;690806 
4594762;309;13;197581;190749;4;690807 
4596428;379;25;199011;190902;7;690812 
4595225;315;25;197754;190853;4;690808 
4595248;316;35;197732;190903;10;690810 
4595256;559;42;197817;190735;6;690811 
4595467;408;61;198134;190908;5;690813 
4596183;337;72;198693;190913;6;690811 
4595100;312;35;197777;190808;12;690808 
4595550;604;26;197816;190935;8;690809 
4595131;415;46;197828;190828;5;690809 
4595324;259;26;197873;190877;7;690807 
4594989;403;8;197698;190713;6;690806 
4594998;311;18;197585;190823;5;690808 
4595747;1142;8;197635;190781;6;690807 
4595262;284;28;197721;190869;5;690807 
4595173;455;33;197810;190749;6;690808 
4595250;349;34;198012;190803;5;690810 
4594868;443;32;197690;190817;10;690812 
4595798;602;35;197954;190994;7;690811 
4595546;337;44;197921;190988;7;690810 
4595268;428;46;197855;190933;7;690812 
4595549;390;48;197897;191161;8;690810 
4595016;453;20;197597;190835;4;690808 
4595103;282;34;197730;190873;7;690808 
4595204;390;31;197880;190963;5;690809 
4594879;293;17;197588;190818;5;690807 
4595191;236;9;197871;190772;5;690806 
4595458;493;9;197845;190823;9;690806 
4595428;343;21;197940;190861;6;690808 
4595335;307;40;197909;190865;8;690809 
4595443;335;35;197740;190938;5;690809 
4595117;343;33;197620;190886;3;690810 
4595472;394;50;197943;190971;6;690812 
4595499;503;80;197844;191007;6;690811 
4595220;308;45;197762;190939;5;690810 
4595257;349;27;197771;190879;7;690808 
4595451;362;26;197814;190930;6;690809 
4595931;543;20;197756;191402;7;690808 
4595091;423;17;197608;190804;15;690807 
4594717;202;5;197551;190740;3;690806 
4594843;435;12;197631;190723;7;690807 
4596167;369;9;198768;190761;8;690806 
4595511;315;36;197911;190930;6;690808 
4596975;911;22;199122;190815;14;690809 
4594893;538;30;197839;190722;6;690810 
4594794;299;34;197579;190758;5;690808 
4595705;348;48;198412;190876;9;690811 
4595427;386;47;197966;190980;8;690813 
4595064;367;33;197764;190938;4;690813 
4596595;500;42;198745;191007;10;690808 
4595144;275;35;197602;190943;6;690808 
4596624;403;40;199187;190908;10;690809 
4595186;355;16;197840;190852;5;690808 
4594976;254;8;198006;190664;7;690806 
4595550;196;9;198367;190735;6;690806 
4595356;363;16;197780;190851;7;690807 
4595599;565;26;198022;190879;7;690810 
4595679;512;34;198082;190835;16;690809 
4595136;277;47;197767;190834;5;690808 
4597719;2207;35;198222;190991;7;690811 
4595345;651;35;198022;190735;8;690811 
4594834;393;54;197799;190737;4;690812 
4596480;452;38;197950;191657;9;690810 
4595422;588;51;197835;190878;6;690809 
4595312;292;24;197728;190950;5;690808 
4595555;440;25;197743;190941;7;690808 
4596234;269;26;198816;190916;8;690807 
4595157;318;21;197815;190825;6;690807 
4595003;561;8;197539;190705;6;690806 
4595121;292;9;197694;190801;6;690806 
4595467;274;23;197906;190930;15;690808 
4594868;389;27;197962;190681;7;690809 
4595166;359;28;197950;190830;6;690809 
4596871;2181;26;197617;190862;3;690810 
4595872;355;32;198298;191049;8;690812 
4596133;463;67;198621;190902;5;690813 
4595386;530;42;197976;190851;7;690812 
4595039;395;21;197922;190763;7;690808 
4595368;544;29;197936;190848;6;690809 
4595354;334;51;197860;190887;8;690809 
4594873;366;39;197571;190753;5;690807 
4594750;241;9;197690;190660;6;690806 
4595549;389;12;197938;190895;8;690807 
4595091;333;15;197951;190701;5;690807 
4595208;205;9;197706;190887;14;690806 
4596641;404;54;198920;191140;7;690810 
4595960;528;39;198192;190984;8;690812 
4594964;351;26;197688;190836;4;690810 
4595510;328;44;197787;191116;4;690810 
4595156;330;40;197826;190906;4;690811 
4595550;348;66;197856;191060;4;690813 
4595059;456;24;197677;190855;6;690810 
4594923;320;24;197742;190801;5;690808 
4595116;341;34;197625;190902;10;690808 
4595578;344;22;198000;190957;6;690809 
4594897;283;12;197616;190808;6;690807 
4594849;235;8;197540;190784;4;690806 
4596317;253;9;198770;190862;14;690806 
4595438;296;16;198142;190821;7;690807 
4595449;471;22;197829;190940;5;690809 
4595182;450;25;197930;190776;8;690810 
4595430;702;21;197779;190837;7;690809 
4595322;405;27;198051;190834;7;690812 
4595414;372;29;197630;191027;3;690810 
4595419;309;17;197975;190995;5;690811 
4595329;318;33;197941;190880;5;690810 
4595575;388;51;197832;191038;5;690809 
4594873;290;33;197740;190770;6;690809 
4595118;381;34;197645;190915;6;690808 
4595017;268;8;197697;190779;10;690806 
4595007;262;18;197658;190828;5;690807 
4594995;230;9;197857;190743;10;690806 
4594835;171;9;197539;190793;4;690806 
4596170;374;49;198877;190793;7;690810 
4595399;379;22;197947;190898;7;690809 
4595869;424;41;198374;190887;11;690809 
4595508;343;22;197904;191001;6;690809 
4595617;424;42;197924;191063;5;690814 
4595224;435;54;197872;190849;7;690812 
4595330;308;40;197795;190969;5;690810 
4595310;419;31;197786;190876;7;690808 
4595112;474;25;197657;190917;5;690811 
4595084;310;37;197987;190779;7;690809 
4595042;350;9;197541;190806;5;690806 
4594851;275;8;197706;190702;5;690806 
4595540;415;16;198098;190804;11;690807 
4594978;587;22;197566;190710;5;690807 
4594959;268;21;197724;190749;5;690807 
4595252;519;32;197775;190783;12;690809 
4595570;404;52;198313;190787;16;690809 
4595329;372;30;197789;191013;6;690810 
4595712;447;40;198103;190935;8;690810 
4595538;511;44;197947;190877;7;690811 
4594991;482;39;198129;190646;9;690811 
4595237;664;29;197824;190736;7;690810 
4595192;498;25;197600;190891;4;690810 
4596411;321;35;198874;190901;9;690808 
4595296;441;16;197774;190883;7;690808 
4595545;350;12;197772;191200;8;690807 
4595348;301;8;197847;190823;6;690806 
4594738;212;8;197553;190747;5;690806 
4595112;463;21;197677;190781;6;690808 
4595334;490;30;197804;190861;6;690809 
4594799;348;44;197786;190679;6;690809 
4595452;512;27;197767;190848;6;690808 
4595676;582;55;198079;191017;7;690812 
4595459;437;39;197951;191021;10;690811 
4595326;363;35;197935;190964;6;690812 
4595301;524;50;197814;190809;5;690809 
4595389;659;25;197825;190877;6;690809 
4595120;346;35;197753;190852;5;690808 
4595406;382;29;197873;190828;16;690807 
4596052;338;5;198651;190786;7;690806 
4595116;264;18;197768;190840;4;690807 
4595075;214;9;197845;190771;8;690806 
4595020;323;22;197776;190782;6;690809 
4595723;521;34;197999;190980;6;690810 
4595264;335;26;197971;190806;5;690809 
4595261;299;23;197768;190923;5;690809 
4595379;353;62;197787;191004;6;690812 
4597230;1053;48;198970;191044;8;690813 
4596162;348;58;197856;191724;6;690811 
4595199;308;33;197887;190775;7;690809 
4595111;453;26;197779;190716;8;690808 
4595418;355;52;197870;190939;6;690809 
4595303;382;38;197827;190923;9;690810 
4595057;346;5;197692;190764;6;690806 
4595274;338;10;197695;190850;6;690806 
4595152;454;16;197930;190694;8;690808 
4595212;340;17;197828;190815;5;690809 
4595613;476;24;198065;190818;7;690808 
4596491;358;29;199163;190809;9;690809 
4595742;427;23;197982;191004;6;690809 
4595538;569;39;197837;190983;5;690812 
4596028;1129;36;197755;190888;6;690810 
4596602;2228;49;197638;190792;4;690811 
4595645;364;35;198097;190992;12;690810 
4596011;1148;35;197904;190812;24;690809 
4595368;827;33;197628;190818;12;690808 
4595127;269;22;197893;190804;7;690809 
4596087;290;17;198739;190824;5;690807 
4595163;405;10;197704;190792;8;690806 
4595099;252;8;197701;190816;5;690806 
4595191;369;8;197541;190866;7;690806 
4595246;340;30;197897;190886;7;690810 
4595225;384;21;197891;190765;6;690808 
4595279;326;42;197765;190914;7;690809 
4595288;363;26;197935;190841;8;690809 
4596312;392;50;198510;191237;10;690813 
4595317;333;35;197786;190975;5;690811 
4595815;586;49;198127;190916;8;690811 
4595703;479;21;198391;190783;7;690808 
4595262;354;50;197859;190900;14;690810 
4594811;249;32;197617;190831;4;690808 
4596321;315;21;198756;191002;15;690807 
4594964;278;5;197715;190759;9;690806 
4595328;522;16;197784;190810;7;690807 
4595033;368;9;197541;190814;4;690806 
4595224;365;31;197766;190894;4;690809 
4595274;552;45;197655;190903;5;690811 
4595437;337;26;197976;190896;8;690810 
4595677;530;244;197769;190910;12;690809 
4595441;270;37;198302;190833;7;690810 
4595542;575;47;197880;190972;6;690813 
4595047;371;53;197909;190877;7;690812 
4595134;404;21;197634;190929;5;690810 
4595237;242;21;197728;190977;5;690809 
4596935;558;40;198821;191310;6;690810 
4595546;397;23;197968;190914;7;690808 
4594829;233;8;197541;190774;3;690806 
4595294;227;9;197866;190844;5;690806 
4596472;651;70;198063;191308;7;690818 
4595381;384;21;197970;190918;5;690808 
4595019;323;44;197739;190776;8;690808 
4595310;387;31;197790;190892;6;690809 
4594926;301;27;197700;190801;4;690809 
4595490;419;35;198003;190948;6;690814 
4595438;427;52;197795;190996;7;690810 
4596591;475;49;197827;192096;6;690812 
4595391;456;44;197883;190965;6;690811 
4595077;252;21;197647;190921;3;690808 
4595231;436;35;197723;190873;8;690808 
4595450;330;28;198050;190837;7;690808 
4595492;363;17;197946;190834;7;690807 
4595134;222;8;197692;190837;4;690806 
4595030;217;8;197693;190803;5;690806 
4595095;255;9;197689;190818;14;690806 
4596113;345;30;198475;190978;11;690810 
4594944;279;39;197785;190844;5;690809 
4595166;440;32;197634;190818;5;690809 
4595545;367;31;197927;191002;6;690811 
4595491;502;69;197912;190926;4;690814 
4595981;1227;50;197603;190976;5;690810 
4595129;330;24;197639;191009;4;690808 
4595821;963;40;197805;190938;10;690809 
4594818;498;32;197697;190741;7;690809 
4595252;273;35;197750;191059;4;690808 
4594992;272;9;197692;190752;13;690806 
4595082;498;16;197767;190742;8;690807 
4595250;423;15;197655;190874;4;690807 
4595384;566;8;197712;190814;11;690806 
4596192;323;48;197925;191816;6;690809 
4595425;501;37;197916;190892;8;690811 
4595084;353;22;197658;190887;4;690810 
4595293;332;50;197900;190921;5;690812 
4595669;452;67;198126;190937;10;690811 
4595150;457;54;197739;190906;3;690812 
4595992;560;38;198081;191087;6;690811 
4595228;415;26;197754;190849;5;690808 
4595246;484;33;197753;190778;8;690808 
4595312;387;25;197827;190895;6;690809 
4595167;310;17;197608;190866;5;690807 
4595015;259;10;197691;190781;5;690806 
4595077;254;9;197703;190794;5;690806 
4596300;434;12;198652;190925;9;690807 
4596238;526;32;198814;190877;8;690810 
4595291;258;29;197757;190939;7;690809 
4595209;275;45;197821;190892;8;690809 
4595875;404;53;198212;191037;7;690814 
4595808;391;34;198303;190952;7;690812 
4595288;419;30;197615;190952;6;690811 
4595830;296;40;198335;190986;5;690812 
4595490;340;28;197887;191127;5;690812 
4595056;272;30;197639;190868;6;690808 
4595172;304;36;197595;190897;6;690809 
4594650;283;13;197768;190712;9;690809 
4596368;355;38;197697;191897;8;690810 
4595440;492;35;197637;191023;4;690808 
4594877;206;8;197717;190729;5;690806 
4595021;295;17;197626;190829;4;690807 
4594896;437;21;197766;190685;14;690807 
4595261;365;8;197693;190846;9;690806 
4595284;466;28;197752;190871;5;690809 
4595790;641;31;198135;190871;15;690810 
4595099;374;25;197882;190813;6;690810 
4596415;353;27;198998;190874;8;690809 
4595425;326;50;197824;191011;5;690811 
4595497;555;39;197849;190985;6;690811 
4595607;518;56;197987;190973;8;690811 
4595428;410;30;197788;190877;13;690808 
4595061;262;21;197735;190854;6;690808 
4595806;470;25;198054;191082;8;690809 
4595224;314;16;197770;190845;9;690808 
4595214;386;9;197692;190813;5;690806 
4594989;200;9;197693;190779;7;690806 
4595454;452;16;197813;190843;7;690807 
4595288;414;36;197736;191004;6;690811 
4595254;530;26;197769;190816;7;690810 
4595080;579;25;197784;190705;8;690808 
4595367;418;37;198034;190834;5;690812 
4595350;519;52;197783;190939;6;690813 
4595873;503;42;198286;190986;8;690813 
4595541;464;39;198286;190856;9;690810 
4596125;903;28;198022;191011;9;690809 
4595287;468;36;197730;190864;8;690808 
4595152;253;32;197762;190928;12;690808 
4595362;320;12;197909;190861;6;690808 
4595264;295;17;197832;190870;5;690807 
4594775;251;9;197539;190765;7;690806 
4595181;367;8;197692;190807;7;690806 
4595481;460;17;198056;190809;7;690809 
4595624;585;22;198008;190861;9;690809 
4595448;463;34;197772;190934;6;690809 
4595473;465;24;197892;190929;7;690809 
4595593;460;63;198027;191034;6;690814 
4595488;416;42;197872;190979;6;690812 
4595161;543;42;197634;190890;5;690812 
4596893;418;21;197747;192501;8;690808 
4595359;524;29;197786;190917;6;690810 
4595351;471;37;197840;190883;12;690809 
4595262;283;16;197723;190963;5;690807 
4594977;243;9;197692;190769;6;690806 
4595472;290;16;197900;190897;8;690807 
4595019;276;12;197802;190811;5;690807 
4594838;257;24;197873;190652;6;690807 
4595583;422;50;197916;190891;7;690810 
4595640;500;40;198036;190860;7;690809 
4595191;550;27;197793;190826;6;690812 
4595753;336;44;197984;191179;7;690810 
4595361;390;37;197835;190944;4;690812 
4596307;369;48;198689;191018;6;690811 
4595573;555;21;197819;190960;6;690811 
4595189;375;25;197586;190975;5;690808 
4595342;430;35;197910;190813;7;690808 
4595882;494;30;198189;190894;7;690809 
4595349;422;16;197885;190787;13;690807 
4595093;215;5;197703;190824;7;690806 
4595067;351;9;197695;190765;7;690806 
4595078;355;21;197811;190775;4;690808 
4595467;327;36;197911;190901;5;690808 
4595115;274;54;197781;190849;5;690809 
4595385;496;23;197914;190789;9;690808 
4596423;775;31;197962;191593;6;690812 
4596019;344;42;198756;190810;6;690811 
4595456;473;49;197785;190935;6;690811 
4595124;236;31;197780;190910;11;690809 
4595102;398;53;197855;190768;6;690810 
4595512;499;25;197751;190966;5;690809 
4594990;289;34;197728;190812;5;690808 
4595085;364;5;197707;190752;5;690806 
4595134;342;13;197798;190787;15;690807 
4595978;284;10;198675;190754;7;690806 
4595743;273;21;198500;190801;7;690807 
4595407;366;43;197819;190952;5;690811 
4596767;514;26;197820;192457;6;690809 
4595135;264;33;197756;190826;8;690810 
4595631;453;33;197935;190997;6;690810 
4595336;395;46;198014;190887;5;690812 
4595503;625;40;197844;190967;6;690812 
4594926;260;21;197768;190792;7;690808 
4595453;304;21;197838;190983;6;690808 
4595282;390;38;197685;190989;7;690809 
4595123;381;34;197820;190875;9;690809 
4595008;361;5;197693;190738;8;690806 
4594972;200;4;197693;190779;5;690806 
4595089;360;25;198001;190721;7;690809 
4595470;356;21;197828;190924;5;690807 
4595070;285;35;197767;190823;6;690809 
4596392;344;32;198920;190888;7;690809 
4595181;568;50;197684;190845;6;690810 
4595463;436;31;197864;191058;5;690814 
4595180;327;46;197955;190801;6;690810 
4595318;379;41;197820;190901;6;690813 
4595785;435;61;198206;190986;6;690813 
4595322;490;21;197752;190845;8;690808 
4595123;397;24;197767;190799;7;690808 
4594940;292;24;197593;190785;5;690808 
4594964;323;17;197817;190747;9;690807 
4594881;212;4;197585;190800;3;690806 
4594868;338;9;197539;190749;3;690806 
4594859;233;9;197692;190714;4;690806 
4595170;411;31;197879;190873;6;690810 
4595703;531;22;198229;191075;22;690809 
4596581;454;55;198909;190938;10;690809 
4595291;256;23;197904;190902;6;690809 
4595443;450;47;198078;190922;5;690813 
4595509;520;36;197790;190990;8;690811 
4595222;491;52;197808;190888;7;690810 
4596116;416;27;198761;190769;6;690808 
4595183;366;36;197996;190837;7;690809 
4595033;365;30;197792;190818;7;690810 
4595219;236;9;197843;190803;14;690806 
4595465;384;17;197762;190915;5;690807 
4595219;325;17;197843;190783;14;690807 
4594885;223;9;197694;190744;6;690806 
4595198;284;21;197805;190913;6;690808 
4595032;361;36;197995;190713;12;690810 
4595520;537;25;197818;190926;8;690810 
4595481;398;40;197817;190996;5;690810 
4596034;498;67;198913;190771;8;690812 
4595739;433;67;198032;191009;7;690813 
4595411;474;73;197750;190964;5;690813 
4596344;532;26;197766;191827;7;690808 
4595310;408;22;197592;190928;7;690808 
4596060;368;26;198809;190814;6;690809 
4595291;368;20;197794;190940;6;690808 
4594976;302;5;197539;190802;3;690806 
4594803;273;8;197539;190754;3;690806 
4595597;322;16;198106;190845;8;690807 
4595255;365;30;197800;190908;6;690809 
4595388;302;24;198074;190813;6;690808 
4595124;569;36;197905;190705;9;690810 
4595627;407;27;198306;190813;6;690810 
4595325;387;39;197856;190928;10;690812 
4595810;487;40;198291;190895;10;690811 
4595423;354;48;197869;190954;6;690811 
4596232;1338;50;197877;190834;6;690809 
4595214;287;21;197587;190996;3;690809 
4595375;453;35;197738;190858;7;690808 
4594941;335;17;197768;190756;8;690809 
4595373;351;38;197682;191127;6;690811 
4595429;319;47;197889;191000;7;690808 
4595142;377;10;197693;190800;8;690806 
4596793;336;12;199299;190875;5;690807 
4595082;332;17;197777;190795;4;690807 
4595845;972;10;197689;190836;5;690806 
4595022;333;34;197611;190849;4;690809 
4596288;605;49;198495;191024;13;690811 
4595008;393;21;197712;190853;5;690810 
4595068;331;27;197643;190888;4;690809 
4596429;363;61;198924;190945;6;690812 
4595554;547;60;197876;190976;6;690812 
4595364;478;36;197850;190930;11;690813 
4595328;636;21;197754;190923;8;690808 
4595089;427;26;197588;190853;5;690808 
4595351;351;50;197858;190897;6;690810 
4595224;313;16;197895;190802;9;690807 
4595158;286;10;197843;190768;5;690806 
4594698;238;9;197539;190720;5;690806 
4595421;329;16;197790;190937;5;690808 
4596584;455;27;199097;190862;11;690809 
4595175;350;33;197939;190801;6;690810 
4595036;343;21;197733;190792;8;690808 
4595764;423;31;198224;190981;9;690811 
4596119;361;42;198771;190864;5;690810 
4595747;405;29;198097;191021;8;690812 
4595196;372;30;197802;190866;5;690810 
4595086;434;26;197716;190815;6;690809 
4595550;470;20;197914;190890;8;690809 
4595296;489;26;197759;190858;14;690808 
4595370;621;31;197743;190771;6;690807 
4594827;319;18;197635;190729;5;690807 
4594961;254;9;197692;190761;8;690806 
4594939;236;8;197540;190832;3;690806 
4595496;292;33;197927;190960;5;690809 
4595772;403;26;198002;191000;7;690810 
4595028;242;30;197783;190846;5;690809 
4595348;479;32;197735;190847;6;690809 
4595206;395;50;197956;190783;7;690811 
4595392;504;52;197839;190868;6;690811 
4595408;362;45;197667;191039;5;690813 
4595767;480;30;198072;190929;9;690809 
4596192;367;28;198946;190787;7;690809 
4594957;533;24;197774;190740;11;690809 
4596211;265;16;198865;190817;10;690808 
4595034;210;10;197690;190808;5;690806 
4594817;337;17;197762;190705;6;690807 
4595297;303;13;197764;190880;6;690807 
4595302;369;5;197728;190842;7;690806 
4595320;403;32;197908;190825;7;690809 
4595281;352;38;197840;190916;4;690809 
4596206;332;26;197854;191802;6;690812 
4594898;345;48;197781;190783;5;690810 
4595092;452;33;197916;190793;6;690811 
4595357;540;41;198078;190822;8;690811 
4594732;414;40;197921;190700;7;690810 
4595301;332;35;197879;190918;7;690808 
4595202;295;35;197719;190918;7;690808 
4595804;367;32;198035;191042;8;690810 
4595050;423;17;197614;190823;6;690807 
4594961;352;9;197691;190709;7;690806 
4594965;247;9;197691;190773;4;690806 
4596461;1178;21;198129;191072;6;690808 
4595951;1267;40;197794;190799;5;690809 
4595020;315;40;197775;190791;4;690809 
4595318;275;29;197901;190880;6;690808 
4595372;445;51;198051;190956;7;690812 
4595546;329;35;197873;191060;5;690810 
4595944;536;43;197971;191095;6;690812 
4595195;298;68;197797;190866;5;690811 
4595332;393;38;197707;190990;5;690810 
4595112;306;34;197789;190813;12;690808 
4595400;277;25;197879;190923;6;690808 
4595087;301;16;197747;190835;4;690807 
4595304;590;8;197782;190778;7;690807 
4595106;229;9;197689;190835;5;690806 
4595010;406;22;197757;190748;4;690808 
4596127;1131;31;197936;190841;11;690809 
4595857;674;26;198143;190847;11;690809 
4595383;450;40;197955;190818;11;690809 
4595299;200;33;197789;191077;6;690810 
4595691;919;45;197830;190913;6;690812 
4596618;1525;48;197894;191038;5;690811 
4596823;360;35;199066;191092;8;690812 
4596405;250;20;198870;190984;5;690809 
4595705;358;27;198004;191209;6;690809 
4595153;406;36;197925;190778;6;690809 
4595897;548;33;198163;190999;7;690813 
4595299;378;49;197806;190905;6;690811 
4595040;461;45;197613;190777;5;690811 
4595298;469;26;197747;190805;7;690808 
4595140;338;29;197849;190932;5;690809 
4595445;280;36;197729;191111;7;690808 
4595420;271;17;197732;191033;6;690807 
4595808;318;8;198189;190919;8;690806 
4594805;300;17;197569;190779;6;690807 
4594810;264;8;197836;190641;8;690806 
4595629;385;40;197904;191126;10;690810 
4595457;418;43;197972;190953;7;690811 
4595292;364;25;197836;190902;6;690809 
4596059;626;53;198209;190950;5;690810 
4595625;517;35;198167;190824;10;690810 
4596915;427;45;199349;191053;9;690812 
4595115;403;53;197887;190873;6;690811 
4596120;458;34;198750;190772;7;690809 
4594967;317;26;197906;190709;7;690808 
4595293;313;29;197837;190891;6;690809 
4595609;457;23;197988;190937;6;690809 
4595214;382;4;197702;190814;5;690806 
4594682;262;8;197539;190708;3;690806 
4596457;626;26;198813;190898;14;690809 
4595001;336;22;197980;190789;6;690810 
4595713;545;23;197927;190887;8;690808 
4595288;312;27;197806;190906;6;690809 
4595738;445;36;198083;190976;6;690810 
4595700;386;39;198350;190864;8;690812 
4595380;499;62;197960;190825;8;690810 
4595241;459;36;197923;190811;10;690813 
4596320;457;25;197838;191713;9;690809 
4595092;490;24;197636;190845;5;690808 
4595496;703;35;197800;190823;9;690808 
4596263;315;30;198733;190902;6;690808 
4594790;420;12;197643;190718;4;690807 
4595079;232;5;197702;190807;4;690806 
4595218;363;9;197690;190809;5;690806 
4594729;265;14;197565;190706;3;690806 
4595269;483;33;197857;190891;7;690810 
4596405;307;48;199108;190851;6;690808 
4595153;669;32;197785;190699;8;690809 
4595161;446;30;197754;190842;6;690810 
4595004;369;40;197929;190811;4;690812 
4594955;378;29;197798;190737;5;690813 
4595178;439;30;197605;190927;7;690808 
4595231;357;53;197798;190921;10;690809 
4596409;516;47;198841;190887;7;690810 
4595252;326;33;197764;190916;7;690808 
4595254;372;8;197694;190825;12;690806 
4595332;431;12;197756;190862;15;690807 
4596171;405;14;198773;190847;10;690807 
4595281;355;9;197880;190803;9;690806 
4594932;287;22;197739;190807;6;690808 
4595580;366;35;197927;191022;5;690810 
4595172;375;26;197851;190819;6;690809 
4595295;284;51;197801;190987;4;690812 
4595767;507;63;198243;190885;7;690812 
4595421;456;47;198177;190849;6;690813 
4595413;483;43;197853;190947;7;690813 
4595261;287;199;197605;190910;5;690808 
4595583;380;35;197764;191100;6;690808 
4595584;615;36;197696;190944;10;690810 
4595253;325;20;197833;190877;11;690808 
4595069;384;5;197691;190757;10;690806 
4595019;333;10;197692;190751;7;690806 
4595120;274;12;197829;190797;4;690808 
4596311;383;34;197889;191850;4;690810 
4595212;490;45;197628;190886;4;690808 
4595505;492;35;197762;191050;6;690811 
4597280;1070;47;199056;190988;22;690810 
4596671;498;34;199266;190935;10;690814 
4596107;307;33;198271;191211;7;690812 
4595270;427;32;197937;190831;6;690812 
4595194;371;37;197709;190985;5;690809 
4595079;303;35;197753;190882;6;690808 
4595142;316;34;197780;190839;6;690808 
4595267;255;26;197750;190895;7;690808 
4594901;296;21;197668;190777;5;690808 
4595241;208;9;197844;190834;8;690806 
4594621;204;8;197539;190706;4;690806 
4595102;479;10;197692;190728;13;690806 
4595845;408;31;198358;190951;8;690810 
4595404;329;26;197772;190951;4;690809 
4595058;334;60;197624;190835;4;690809 
4595357;275;18;198022;190917;6;690810 
4596791;393;72;199358;190907;7;690812 
4595468;460;44;197768;191042;7;690811 
4595741;570;36;197754;191032;6;690809 
4595272;423;33;197797;190929;5;690809 
4595234;393;39;197781;190916;6;690809 
4595676;638;35;197584;191062;4;690808 
4595257;496;8;197690;190799;7;690806 
4595263;364;16;197798;190874;5;690807 
4597262;306;17;199001;191582;5;690807 
4595453;287;17;197870;190907;5;690807 
4597187;336;28;199804;190873;5;690809 
4596550;402;42;198112;191748;8;690810 
4595410;357;27;197802;191008;5;690809 
4595509;443;35;197825;191182;7;690811 
4596370;1206;22;198144;190897;8;690810 
4595242;385;53;197709;191009;3;690813 
4595445;526;25;197857;190844;7;690811 
4595191;311;34;197580;190910;3;690809 
4595669;415;30;198061;190849;7;690808 
4595857;443;75;198213;190939;9;690809 
4595140;431;16;197916;190716;10;690807 
4595010;203;9;197691;190803;4;690806 
4595218;336;8;197856;190773;5;690806 
4596431;461;16;198915;190829;9;690807 
4595383;416;24;198158;190793;7;690810 
4595311;323;35;197927;190839;7;690808 
4595230;350;33;197891;190789;8;690809 
4595817;599;41;198333;190858;12;690811 
4595521;454;35;197978;190948;7;690811 
4594952;350;42;197624;190824;3;690811 
4595234;324;36;198119;190833;8;690810 
4595072;376;24;197704;190888;5;690809 
4595075;319;35;197720;190831;6;690808 
4595203;291;34;197739;190875;6;690808 
4594916;249;9;197692;190745;6;690806 
4595152;290;17;197684;190908;5;690807 
4595095;335;9;197842;190711;16;690806 
4595080;212;9;197849;190763;7;690806 
4595269;607;45;197754;190769;7;690808 
4595419;376;31;198030;190901;5;690810 
4594993;459;35;197623;190779;4;690811 
4595354;412;27;197915;190864;9;690810 
4595677;568;65;198182;190930;10;690814 
4595415;469;32;197930;191013;6;690813 
4595242;475;34;197811;190946;6;690812 
4595424;349;31;197887;190962;6;690808 
4596620;479;26;198888;191031;13;690809 
4595620;505;25;197641;191035;6;690809 
4595065;320;28;197559;190871;5;690807 
4595308;243;9;197987;190788;5;690806 
4596246;285;16;198907;190850;12;690808 
