CYCLES;0xE1;0xE2;0xE7;0xE0;0x17;Ox12
4595466;455;44;197754;191011;5;690808 
4595022;357;9;197716;190729;5;690806 
4595483;585;16;197804;190903;6;690807 
4595213;429;12;197791;190784;17;690808 
4595167;280;23;197713;190879;5;690808 
4595180;314;43;197926;190770;15;690808 
4595638;473;36;198012;190932;15;690810 
4595576;373;26;197864;191005;5;690810 
4595710;407;56;197768;191098;5;690812 
4595729;485;35;197770;191160;5;690810 
4595256;421;41;197857;191008;5;690812 
4595323;333;22;197812;190973;6;690809 
4596031;338;24;198904;190711;15;690808 
4595184;412;26;197592;190879;7;690808 
4595863;443;47;198001;191071;6;690808 
4595166;309;9;197701;190822;6;690806 
4595217;218;10;197853;190814;8;690806 
4596537;324;8;198819;190922;10;690806 
4595285;502;25;197822;190837;7;690809 
4595472;436;26;197779;190946;6;690809 
4594896;369;35;197782;190761;6;690811 
4595303;313;33;197918;190915;6;690810 
4596214;329;35;199224;190796;7;690811 
4595243;548;36;197822;190939;7;690811 
4595088;390;52;197764;190825;4;690810 
4595143;376;21;197806;190756;5;690808 
4595302;304;52;197670;190980;6;690809 
4595123;396;48;197755;190820;5;690809 
4595019;204;9;197550;190864;7;690806 
4595094;285;17;197756;190835;5;690807 
4595039;344;13;197618;190832;4;690807 
4595113;261;9;197691;190820;5;690806 
4595639;335;28;198069;190916;19;690809 
4595309;583;53;197819;190799;9;690809 
4596493;508;26;197703;192155;8;690811 
4594919;266;35;197665;190868;4;690811 
4596365;1046;74;197958;191013;7;690811 
4595364;407;49;197997;190860;7;690811 
4596570;394;26;199316;190781;11;690809 
4595663;368;48;197725;191315;6;690809 
4594557;239;27;197601;190718;6;690808 
4595471;314;49;197982;190854;8;690808 
4595454;290;17;197918;190906;6;690807 
4595281;283;9;197993;190759;6;690806 
4595220;232;9;197711;190872;4;690806 
4595729;566;25;197986;190967;8;690809 
4595329;594;25;197976;190702;7;690808 
4595228;523;31;197639;190872;5;690809 
4595100;321;45;197715;190819;10;690808 
4596385;439;58;198678;191052;12;690812 
4596848;416;49;198408;191824;13;690810 
4595630;377;57;197990;191153;7;690811 
4595531;519;21;198042;190787;9;690808 
4595487;441;52;197788;191002;6;690809 
4595326;334;47;197779;190842;6;690809 
4594961;381;10;197705;190692;6;690806 
4595144;720;17;197748;190673;8;690807 
4594826;464;20;197625;190673;5;690807 
4594987;312;8;197540;190811;3;690806 
4595667;489;39;198048;190853;7;690810 
4595206;352;51;197971;190836;7;690810 
4596315;338;29;198760;190894;4;690809 
4595197;561;53;197933;190755;7;690811 
4595109;356;59;197763;190840;4;690810 
4596859;397;45;198984;191183;5;690812 
4595476;366;47;197846;191014;5;690810 
4595633;406;21;197917;190980;7;690808 
4595293;337;44;197746;190928;15;690809 
4595143;279;17;197858;190851;7;690808 
4595911;336;16;198687;190742;7;690807 
4595058;330;10;197539;190835;4;690806 
4594814;217;9;197539;190780;5;690806 
4595574;702;21;197816;190871;8;690808 
4595596;527;200;197918;190863;18;690809 
4594998;301;50;197609;190865;4;690808 
4595573;691;32;197650;190945;3;690809 
4596250;402;36;198529;191161;10;690812 
4595268;361;35;197968;190877;7;690811 
4595580;411;27;197939;190966;7;690810 
4596690;328;21;199247;190930;5;690808 
4595674;547;320;197814;190868;11;690809 
4595484;418;45;197743;190978;5;690809 
4594952;214;8;197702;190771;7;690806 
4596197;312;17;198879;190803;13;690807 
4594930;304;13;197788;190740;15;690807 
4595306;333;8;197693;190864;17;690806 
4595172;320;31;197791;190858;6;690809 
4595545;717;52;197985;190796;10;690809 
4595511;525;26;197873;190936;6;690810 
4595133;365;36;197967;190835;6;690814 
4595555;630;42;198126;190777;9;690811 
4595361;396;209;197712;190982;6;690811 
4595164;430;21;197815;190906;4;690812 
4594667;263;24;197595;190708;3;690809 
4595517;334;47;197908;190956;15;690808 
4597360;485;25;197878;192790;9;690809 
4595244;294;16;197769;190871;4;690807 
4596813;368;9;199240;190830;7;690806 
4595134;373;10;197692;190773;6;690806 
4595434;373;22;197857;190911;6;690809 
4595571;462;23;198066;190844;15;690808 
4596949;673;27;199337;190799;20;690809 
4596234;348;26;198723;190850;9;690808 
4595867;425;206;197703;191624;5;690812 
4595314;484;33;197924;190845;8;690810 
4594861;314;40;197680;190823;3;690812 
4595358;510;48;197760;190865;6;690809 
4594884;332;51;197665;190758;5;690809 
4595344;536;32;197777;190825;6;690808 
4594799;263;26;197592;190763;5;690807 
4594973;276;9;197694;190748;5;690806 
4595186;454;17;197972;190717;14;690807 
4595276;388;5;197691;190816;13;690806 
4595056;269;44;197737;190797;5;690807 
4596227;477;31;198965;190804;8;690810 
4595455;379;25;198020;190898;6;690809 
4595236;395;28;197816;190831;7;690810 
4594890;302;49;197969;190724;5;690811 
4595501;453;65;198043;191002;6;690812 
4596205;378;40;198544;191043;9;690812 
4595221;286;25;197723;190945;6;690809 
4595336;320;43;197792;190954;5;690809 
4594988;398;26;197695;190876;5;690809 
4594844;332;42;197657;190769;3;690808 
4595250;265;4;197844;190804;7;690806 
4595179;199;9;197856;190790;12;690806 
4596638;449;12;199269;190782;17;690807 
4596188;481;23;198690;191020;27;690809 
4595079;423;26;197626;190829;4;690809 
4595338;367;30;197936;190846;13;690810 
4594810;288;21;197732;190780;3;690809 
4595576;407;35;198084;190955;8;690813 
4596944;2040;31;197805;190908;8;690810 
4595075;453;58;197820;190839;7;690811 
4595663;400;52;197855;191100;5;690809 
4595831;810;33;197774;191007;15;690808 
4594601;313;49;197595;190727;5;690808 
4595882;315;16;198705;190782;8;690807 
4595114;472;17;197821;190730;5;690807 
4596379;518;9;198677;190838;6;690806 
4595166;416;8;197541;190845;4;690806 
4594813;287;17;197589;190765;3;690808 
4595398;634;26;198030;190769;7;690810 
4595335;575;47;197765;190809;5;690808 
4594862;321;32;197765;190743;6;690810 
4595635;444;43;197950;190961;6;690812 
4598034;448;57;200524;191098;9;690812 
4595104;356;48;197962;190749;8;690810 
4596335;399;20;198823;190876;6;690808 
4595395;490;203;197852;190781;8;690809 
4595169;381;24;197664;190928;6;690810 
4594975;208;8;197575;190841;3;690806 
4594893;212;8;197694;190751;5;690806 
4595031;292;16;197787;190812;6;690807 
4594920;431;17;197781;190707;5;690807 
4595180;685;55;197786;190672;6;690809 
4595008;314;21;197740;190811;5;690808 
4595772;410;30;197887;191081;6;690810 
4595666;548;44;197832;191454;6;690813 
4595798;477;54;197967;191044;7;690812 
4594978;292;31;197633;190934;3;690810 
4595918;446;58;198634;190853;13;690811 
4595223;300;22;197774;190892;12;690808 
4595464;477;34;197911;190823;8;690808 
4595343;253;22;197905;190861;13;690808 
4595027;289;20;197644;190826;5;690807 
4595144;197;10;197889;190770;5;690806 
4595062;274;8;197692;190793;5;690806 
4595173;306;9;197710;190820;14;690806 
4595373;363;22;197821;190910;4;690809 
4595450;508;29;198113;190755;17;690810 
4595117;338;49;197636;190892;4;690808 
4594848;385;48;197697;190769;3;690811 
4595590;384;29;198025;191034;6;690811 
4595225;303;62;197817;190998;5;690813 
4595221;474;48;197760;190815;7;690809 
4595532;423;29;197874;191000;6;690810 
4595428;405;200;197843;190875;6;690809 
4595006;238;17;197575;190856;3;690807 
4596129;205;9;198658;190874;5;690806 
4595352;287;16;197922;190840;8;690807 
4596689;442;20;199065;190863;15;690807 
4595422;352;45;197908;190900;13;690808 
4595125;239;44;197786;190877;5;690809 
4594980;363;29;197849;190788;8;690810 
4595317;397;32;197857;190966;6;690811 
4595358;351;52;197797;190986;6;690810 
4594750;338;62;197823;190755;5;690811 
4595316;651;52;197712;190962;6;690813 
4595269;292;32;197774;190897;5;690808 
4596822;1697;24;197623;191260;3;690809 
4595495;316;44;197785;190990;7;690808 
4595113;304;16;197777;190801;6;690807 
4595222;234;4;197715;190870;5;690806 
4595060;284;8;197692;190784;5;690806 
4595013;184;9;197542;190871;5;690806 
4594993;398;26;197866;190811;6;690810 
4595712;424;44;198237;190839;16;690809 
4595534;437;48;197828;190942;6;690809 
4595714;327;48;198261;190924;7;690810 
4595373;596;77;198030;190792;7;690814 
4595379;473;53;197780;190926;5;690810 
4595041;451;44;197592;190827;7;690809 
4596227;351;54;198810;190895;13;690809 
4595481;375;52;198100;190856;14;690809 
4594925;315;16;197731;190759;15;690807 
4595055;339;9;197539;190841;5;690806 
4595601;435;17;197959;190901;7;690807 
4595374;326;12;197909;190820;15;690808 
4595224;498;44;197568;190897;6;690809 
4595165;435;50;197753;190775;8;690808 
4595233;567;34;197851;190780;7;690811 
4594963;347;26;197646;190839;6;690809 
4595426;386;47;197940;190895;7;690811 
4595385;424;40;197783;190944;4;690811 
4595415;496;48;197700;191036;3;690813 
4595156;528;23;197676;190832;7;690809 
4595363;301;21;197953;190936;16;690808 
4595598;659;194;197747;190811;5;690809 
4594808;344;21;197667;190731;3;690807 
4595237;338;9;197842;190778;6;690806 
4594922;193;9;197692;190772;6;690806 
4595011;240;9;197689;190791;7;690806 
4595235;333;26;197817;190872;6;690810 
4595399;288;53;198111;190925;8;690809 
4595279;416;34;197751;190856;6;690808 
4595384;386;26;197955;190933;10;690812 
4595796;574;51;198200;190982;8;690813 
4595692;524;41;197776;191073;6;690811 
4595120;329;28;197589;190900;4;690809 
4595284;401;52;197642;190955;6;690809 
4595092;349;52;197631;190922;6;690809 
4595852;519;44;197917;191098;18;690808 
4594907;228;10;197693;190761;6;690806 
4595459;424;16;197884;190865;6;690807 
4595489;293;13;197988;190912;6;690807 
4595189;421;17;197713;190781;7;690807 
4595154;378;55;197768;190810;5;690809 
4595371;493;50;197883;190820;6;690809 
4596522;518;22;198774;190961;11;690810 
4596524;316;58;199346;190834;10;690810 
4595053;487;67;197647;190893;5;690811 
4595622;547;63;197875;191062;8;690811 
4595619;530;30;197870;190961;15;690809 
4595525;283;36;197936;191202;19;690809 
4595331;290;27;197613;191272;4;690808 
4595768;636;35;197999;190885;10;690808 
4594946;195;9;197845;190716;5;690806 
4594884;333;8;197691;190692;7;690806 
4595130;391;9;197692;190769;8;690806 
4594893;418;25;197888;190789;5;690810 
4595608;321;197;197916;190912;9;690808 
4595456;390;38;197802;190960;5;690809 
4595099;313;201;197774;190737;7;690809 
4595734;421;214;197873;191161;7;690813 
4597205;459;55;199503;190959;5;690811 
4595619;375;21;197886;190978;8;690808 
4595743;641;52;197990;190891;8;690809 
4595476;366;20;197871;191124;11;690808 
4594826;365;8;197551;190725;4;690806 
4595588;476;12;197903;190880;14;690807 
4595049;277;17;197902;190715;12;690807 
4596346;300;17;198869;190844;6;690807 
4596395;325;57;198773;190914;7;690810 
4594958;357;27;198005;190644;6;690809 
4595342;422;22;197819;190923;6;690810 
4595174;372;47;197777;190923;4;690812 
4595615;390;42;198064;190874;12;690811 
4595505;443;40;197712;191084;4;690811 
4595528;544;22;197873;190945;7;690810 
4595234;322;181;197763;190771;6;690808 
4595310;351;48;197740;190926;10;690809 
4595591;480;25;197877;190998;9;690808 
4594660;231;10;197693;190638;5;690806 
4595115;340;9;197703;190775;6;690806 
4595223;386;9;197694;190824;15;690806 
4595405;354;30;197921;190997;5;690811 
4595222;312;33;197775;190889;5;690809 
4595546;427;57;197939;190876;9;690809 
4595346;323;57;197897;190923;10;690810 
4595551;464;39;197894;191014;5;690813 
4596636;534;41;198929;190981;7;690810 
4595456;451;45;197927;190896;7;690809 
4596494;407;48;198961;190857;7;690808 
4595193;342;25;197816;190868;4;690810 
4595251;298;24;197753;191092;7;690808 
4594934;365;9;197539;190771;4;690806 
4595583;274;17;197787;191269;5;690808 
4594715;339;16;197784;190634;4;690807 
4595550;671;8;197705;190833;11;690806 
4594710;428;32;197620;190733;4;690811 
4595428;346;205;197969;190804;7;690810 
4596306;444;26;198865;190880;4;690810 
4595683;530;36;197787;191044;9;690811 
4595440;445;53;197780;190977;4;690812 
4595318;584;41;197754;190953;6;690813 
4595497;430;210;197926;190909;13;690812 
4595507;280;195;197773;190917;7;690808 
4595332;552;47;197635;190939;7;690808 
4595584;490;26;197875;191030;6;690811 
4595206;452;16;197780;190809;7;690807 
4594911;466;4;197555;190732;7;690806 
4595199;216;8;197842;190828;12;690806 
4595202;379;12;197674;190874;5;690807 
4595178;414;31;197622;190878;5;690809 
4595657;445;50;198038;190888;7;690809 
4595700;465;54;197967;190945;6;690809 
4595719;377;61;198035;191023;7;690812 
4595829;317;40;197832;191223;4;690811 
4595191;389;21;197653;190970;4;690810 
4594553;315;27;197611;190687;6;690809 
4595476;385;53;197848;190929;7;690809 
4595018;325;44;197711;190877;4;690808 
4596134;280;17;198715;190842;15;690807 
4595410;230;10;198153;190776;15;690806 
4595057;291;19;197796;190784;6;690807 
4594935;225;9;197541;190813;5;690806 
4595736;327;43;198156;190920;13;690809 
4595550;382;45;198003;190922;17;690810 
4595745;782;26;197707;191015;5;690810 
4596321;303;45;198698;190985;5;690809 
4595456;368;37;197791;191055;6;690811 
4595608;421;37;198041;190982;6;690811 
4596966;1171;26;198642;191034;16;690814 
4595166;333;26;197810;190859;14;690808 
4595514;348;21;197763;190997;6;690808 
4595062;388;29;197705;190845;3;690810 
4595014;432;24;197658;190834;4;690808 
4594939;252;8;197539;190822;5;690806 
4595463;477;9;197867;190795;8;690806 
4595314;435;16;197798;190843;7;690807 
4598137;515;24;199786;191657;18;690809 
4595118;446;26;197759;190827;8;690809 
4595265;325;48;197781;190856;6;690808 
4595557;431;34;197869;191040;5;690811 
4596840;342;35;197801;192417;6;690810 
4595287;510;35;197840;190857;6;690811 
4596122;457;32;198393;191041;12;690810 
4595844;362;30;198291;191016;5;690809 
4595495;549;34;197934;190812;6;690808 
4595017;400;46;197781;190773;17;690808 
4594946;359;9;197539;190779;6;690806 
4595086;422;13;197744;190752;6;690807 
4594976;265;9;197688;190768;4;690806 
4595339;457;8;197703;190825;5;690806 
4595488;361;34;197976;190921;8;690810 
4595302;382;30;197885;190858;5;690810 
4594938;400;36;197775;190713;6;690809 
4595403;301;31;197947;191098;6;690810 
4595538;461;43;197993;190928;9;690812 
4595203;374;59;197838;190935;7;690812 
4595460;313;27;197912;190958;6;690809 
4595264;259;35;197767;190878;5;690808 
4595693;275;54;198158;191018;14;690809 
4595346;498;28;197817;191003;9;690810 
4595147;368;9;197706;190780;5;690806 
4594999;237;10;197689;190791;6;690806 
4595217;432;12;197756;190817;12;690807 
4596256;1349;13;197969;190849;14;690810 
4595528;465;43;197949;190920;9;690812 
4595029;320;29;197776;190822;7;690809 
4596922;544;29;199166;191032;7;690811 
4595075;436;33;197713;190870;4;690812 
4594845;306;31;197649;190841;5;690811 
4596072;417;42;198224;191058;10;690811 
4595707;524;29;197820;191018;5;690809 
4594637;301;23;197755;190667;7;690808 
4595230;420;48;197751;190783;7;690809 
4595503;421;39;197745;190987;8;690807 
4594884;272;18;197807;190723;5;690807 
4594977;356;8;197692;190709;6;690806 
4595121;356;8;197741;190768;6;690806 
4595373;354;32;197896;190853;7;690808 
4594667;339;30;197678;190753;3;690810 
4595331;403;48;197777;190852;6;690809 
4595654;332;61;198100;190885;9;690811 
4596153;532;34;198051;191163;14;690811 
4595425;402;61;197869;190965;5;690813 
4595683;489;32;197937;190923;6;690809 
4595828;831;43;197949;190835;6;690808 
4596631;468;32;198978;191014;8;690810 
4594668;279;51;197674;190730;3;690810 
4594785;248;9;197555;190753;4;690806 
4595754;960;9;197689;190784;5;690806 
4594941;274;12;197637;190810;5;690807 
4595413;394;13;197757;190876;4;690807 
4595199;476;55;197781;190812;10;690809 
4595859;402;45;198095;190944;8;690808 
4595174;362;36;197672;190913;4;690811 
4595396;362;38;197856;190990;5;690813 
4596703;388;59;199228;190953;5;690811 
4594702;318;33;197649;190770;5;690811 
4595672;449;47;198035;190962;7;690809 
4594943;326;34;197882;190655;14;690808 
4596233;340;44;198687;190882;7;690808 
4595745;476;17;197926;190997;17;690808 
4595484;295;16;198131;190793;8;690807 
4595040;239;9;197690;190789;6;690806 
4595296;306;4;197855;190814;6;690806 
4595766;519;27;197926;191044;17;690809 
4594705;410;22;197664;190762;5;690809 
4595470;442;31;198073;190826;9;690809 
4595491;288;30;197897;190983;8;690809 
4595352;427;66;197892;190999;4;690812 
4596237;454;59;198911;190882;5;690812 
4595426;495;39;197812;190931;6;690811 
4594896;279;20;197629;190808;4;690808 
4595352;521;28;197874;190901;7;690809 
4595012;350;50;197878;190760;6;690809 
4594836;213;9;197542;190778;4;690806 
4595158;181;9;197871;190784;12;690806 
4597407;1815;76;198099;191174;19;690819 
4595137;344;12;197598;190849;9;690807 
4595178;285;22;197756;190879;6;690809 
4595380;340;26;197901;190868;13;690809 
4595180;381;31;197841;190871;5;690811 
4595498;541;35;198018;190878;7;690811 
4595386;659;58;197754;190830;6;690810 
4594814;304;41;197661;190802;4;690812 
4594903;478;32;197724;190710;4;690810 
4595146;359;49;197959;190684;6;690808 
4596130;1115;45;197728;190872;6;690808 
4594850;270;48;197623;190811;8;690808 
4594443;282;8;197620;190616;4;690807 
4594836;374;8;197541;190729;6;690806 
4594853;229;9;197691;190736;5;690806 
4594840;248;9;197716;190730;9;690806 
4595635;478;33;197983;190947;7;690811 
4596352;305;62;198959;190860;7;690812 
4595196;322;48;197799;190854;5;690810 
4594870;540;37;197811;190659;6;690810 
4595984;476;62;198352;191047;8;690812 
4595200;350;63;197648;190976;3;690813 
4595059;319;31;197808;190777;4;690809 
4595606;481;29;198081;190879;15;690809 
4594934;361;25;197659;190788;5;690809 
4594945;233;9;197707;190768;4;690806 
4595134;369;9;197696;190790;14;690806 
4595438;455;16;197957;190857;18;690807 
4595426;366;12;197921;190847;8;690807 
4594978;370;31;197645;190845;5;690809 
4595348;391;45;197768;190896;10;690808 
4595413;431;187;198189;190683;9;690812 
4595595;357;34;198141;191049;7;690811 
4595409;417;32;197770;190971;5;690811 
4596939;499;45;199380;190889;9;690810 
4595760;638;60;198045;190926;8;690811 
4594989;316;33;197620;190812;5;690808 
4595304;513;25;197754;190827;7;690809 
4595225;470;39;197589;190880;10;690808 
4594957;332;15;197618;190768;4;690807 
4595136;366;5;197692;190773;6;690806 
4595326;201;8;197935;190820;5;690806 
4595122;239;9;197694;190833;6;690806 
4595234;418;26;197848;190863;7;690809 
4595417;318;57;198116;190786;6;690809 
4595352;348;36;197914;190850;6;690808 
4595085;319;25;197651;190977;4;690813 
4595419;405;53;198179;190803;4;690811 
4594931;346;57;197660;190940;5;690811 
4595346;497;44;197724;190856;7;690808 
4595238;508;40;197809;190824;7;690810 
4594948;411;46;197686;190815;6;690809 
4595310;297;38;197910;190849;13;690807 
4595135;207;10;197870;190777;5;690806 
4595105;296;17;197750;190840;9;690807 
4595076;269;17;197775;190800;6;690807 
4595178;342;37;197767;190831;5;690810 
4594920;367;48;197631;190841;4;690809 
4595330;570;23;197852;190818;8;690809 
4595220;392;32;197831;190900;7;690811 
4595416;326;57;197794;190980;4;690810 
4595936;372;63;198378;190925;8;690811 
4595980;461;41;198282;191013;8;690812 
4595360;326;30;197981;190871;14;690809 
4595650;360;48;197779;191220;5;690809 
4595217;283;21;197756;190903;10;690808 
4595323;318;20;197992;190840;7;690807 
4595177;516;8;197690;190730;7;690806 
4594750;235;8;197541;190749;4;690806 
4595035;408;10;197705;190715;16;690806 
4595837;481;30;198334;190896;12;690810 
4595515;301;34;197900;190946;6;690808 
4595645;451;39;198216;190833;9;690809 
4594917;381;26;197937;190686;8;690811 
4596743;600;213;198958;190935;7;690812 
4595126;297;34;197640;191007;5;690810 
4595182;437;48;197744;190770;5;690809 
4595508;345;33;198084;190863;8;690810 
4595590;472;200;197798;190892;7;690809 
4595530;316;20;197914;191060;12;690807 
4595319;399;8;197854;190786;7;690806 
4594962;406;17;197765;190693;12;690807 
4594637;288;16;197626;190641;5;690807 
4595364;352;49;197744;190892;6;690808 
4595255;441;21;197740;190845;7;690809 
4595264;432;43;197828;190856;6;690810 
4595141;412;41;197699;190883;4;690812 
4595543;407;42;197974;190914;6;690811 
4595407;453;37;197960;190877;6;690810 
4595948;514;51;197860;191180;5;690812 
4595289;403;22;197857;190905;7;690810 
4595158;276;47;197790;190821;4;690808 
4595121;487;43;197596;190908;7;690808 
4595328;381;19;197833;190872;7;690809 
4594696;210;9;197540;190730;4;690806 
4595046;399;9;197691;190737;6;690806 
4594997;195;10;197690;190794;15;690806 
4595431;348;25;198016;190932;8;690809 
4595115;252;26;197764;190830;13;690809 
4595574;306;22;197926;190954;7;690809 
4595094;355;196;197619;190831;6;690811 
4595567;583;46;197894;190970;4;690811 
4596065;357;54;198603;191018;6;690813 
4595381;455;205;197802;190771;6;690812 
4595338;488;44;197906;190760;15;690808 
4595695;312;25;197966;191342;14;690809 
4594972;269;21;197609;190876;4;690809 
4595044;387;9;197690;190734;5;690806 
4595497;619;16;197784;190845;5;690807 
4595377;439;18;197771;190841;7;690807 
4595084;237;9;197691;190815;7;690806 
4595268;273;26;197937;190882;9;690809 
4595093;332;28;198019;190798;7;690810 
4595948;598;26;198188;190934;7;690810 
4595699;486;163;198393;190824;23;690811 
4596241;319;42;198995;190844;5;690812 
4595012;365;9;197539;190812;8;690806 
4595160;233;9;197692;190838;7;690806 
4595159;372;26;197874;190863;5;690809 
4595465;297;37;198013;190893;7;690809 
4596606;559;37;198833;190964;6;690810 
4595505;347;28;197916;190977;6;690810 
4595361;374;31;197899;190973;5;690812 
4595111;432;60;197802;190831;7;690811 
4595147;301;58;197660;191106;6;690811 
4595110;273;32;197797;190870;6;690809 
4594755;525;28;197675;190635;4;690809 
4595040;313;45;197590;190897;6;690808 
4594854;211;10;197691;190747;4;690806 
4596248;552;16;198662;190820;7;690808 
4596799;1807;21;197774;190879;6;690807 
4595035;345;9;197703;190755;11;690806 
4595274;239;28;198064;190907;16;690810 
4595551;396;54;198012;190900;11;690809 
4595237;358;22;197815;190929;5;690810 
4595272;379;56;197783;190939;5;690810 
4595324;387;67;197986;190838;5;690812 
4595161;408;35;197935;190851;5;690812 
4595514;512;39;197868;190928;7;690810 
4595273;312;49;197732;190881;7;690808 
4596659;448;43;197732;192228;13;690808 
4595319;482;30;197992;190771;8;690809 
4595099;306;16;197745;190798;6;690807 
4595160;438;8;197692;190763;5;690806 
4595241;389;9;197692;190814;5;690806 
4596851;2108;28;197843;190847;11;690810 
4595179;357;32;197755;190821;7;690809 
4595373;460;52;198023;190772;14;690809 
4595102;441;23;197730;190781;7;690808 
4595744;439;39;198548;190883;10;690812 
4595673;329;37;197950;191084;6;690810 
4595808;363;53;198266;191012;11;690812 
4595210;324;43;197802;190909;5;690810 
4595474;526;28;197853;190942;7;690809 
4595499;610;47;197903;190814;8;690808 
4595127;270;20;197735;190838;6;690809 
4594968;322;4;197539;190812;5;690806 
4595548;549;15;197806;190875;5;690808 
4595227;344;10;197722;190814;7;690806 
4595156;313;19;197722;190824;10;690807 
4596063;332;52;198893;190760;6;690810 
4595717;348;26;197994;191085;6;690809 
4595203;471;44;197619;190869;6;690809 
4595110;357;59;197795;190856;6;690810 
4595332;646;44;198029;190752;7;690812 
4595405;398;51;197895;190971;5;690811 
4595175;326;26;197915;190768;12;690808 
4595336;254;33;197755;191064;9;690808 
4595941;558;25;198248;190937;11;690809 
4595548;670;186;197823;190839;9;690809 
4594669;230;5;197692;190653;6;690806 
4594822;214;10;197557;190786;4;690806 
4595235;298;16;197816;190871;9;690808 
4595116;513;20;197720;190778;5;690809 
4595329;282;23;197908;190885;6;690808 
4595625;295;31;197929;190973;7;690809 
4595303;393;26;198027;190819;10;690810 
4594990;381;35;197886;190774;5;690813 
4595312;366;54;197797;190949;4;690810 
4595633;453;32;198086;190941;6;690812 
4594720;398;51;197674;190714;5;690810 
4595291;347;25;197893;190859;6;690808 
4595148;381;42;197607;190855;10;690808 
4595238;288;17;197576;190990;11;690807 
4594877;448;13;197802;190651;8;690807 
4596006;216;8;198829;190744;6;690806 
4595160;296;8;197695;190830;5;690806 
4595380;299;191;197890;190784;6;690808 
4595512;347;31;197854;191033;5;690810 
4595738;529;59;198008;190941;10;690811 
4595242;560;50;197609;190855;4;690809 
4596853;921;31;198754;190892;6;690810 
4595950;505;55;198054;191152;6;690812 
4595135;509;35;197819;190797;8;690812 
4595257;323;40;197751;190917;7;690808 
4595136;332;31;197815;190921;6;690810 
4595409;351;26;197968;190910;6;690809 
4595170;379;10;197692;190790;6;690806 
4595275;288;10;197691;190874;4;690806 
4596757;317;16;197751;192454;6;690807 
4595040;311;17;197619;190865;6;690807 
4595473;557;24;197915;190859;6;690809 
4595212;898;48;197764;190642;6;690808 
4595155;520;30;197885;190817;7;690810 
4595593;379;21;197993;191004;6;690810 
4595367;368;48;197972;190881;5;690811 
4594530;478;25;197640;190599;6;690811 
4596135;448;43;199071;190809;6;690812 
4595333;578;21;197787;190845;7;690809 
4596256;447;48;198677;190845;7;690809 
4595104;376;23;197608;190880;5;690808 
4595668;479;16;198103;190821;8;690807 
4595030;264;8;197708;190780;5;690806 
4594920;229;8;197567;190813;4;690806 
4594922;209;9;197539;190829;4;690806 
4595054;304;25;198014;190893;8;690809 
4595538;536;26;197929;190831;7;690809 
4595148;305;26;197762;190863;4;690808 
4595228;453;57;197954;190825;9;690811 
4595498;417;40;198365;190770;8;690812 
4595247;496;32;197651;190945;4;690813 
4595024;290;17;197623;190885;4;690808 
4595297;488;30;197676;190913;6;690809 
4595172;399;53;197871;190871;5;690809 
4595268;405;26;197907;190807;7;690807 
4595368;508;9;197856;190770;17;690806 
4595136;441;17;197758;190781;8;690807 
4595056;294;18;197791;190820;5;690807 
4595408;342;23;197922;190854;13;690808 
4595447;338;31;197783;190966;5;690809 
4595596;456;27;197982;190883;10;690809 
4594488;294;30;197673;190746;7;690812 
4595577;446;48;198098;190819;9;690811 
4595694;473;59;197969;190997;5;690811 
4596079;496;46;198211;191028;8;690813 
4596007;1003;19;197829;191019;6;690809 
4595025;258;43;197731;190859;6;690808 
4595093;302;27;197731;190821;6;690808 
4596339;424;17;198662;190878;6;690808 
4594933;450;10;197539;190742;6;690806 
4595209;362;9;197707;190805;6;690806 
4595868;223;5;198676;190740;4;690806 
4597260;948;32;199055;191002;8;690810 
4595077;392;35;197575;190864;5;690808 
4596468;387;28;197617;192050;5;690809 
4594857;314;66;197820;190903;6;690812 
4595667;667;31;197908;191025;10;690812 
4595564;548;37;197768;191006;7;690811 
4595365;463;29;197764;190855;6;690808 
4594834;284;32;197644;190780;3;690809 
4594907;412;199;197639;190719;6;690809 
4595019;279;43;197571;190855;4;690807 
4595205;369;9;197864;190745;7;690806 
4595274;290;17;197592;190924;7;690807 
4596210;424;12;198938;190775;15;690807 
4595494;305;23;197741;191153;5;690809 
4595035;456;22;197738;190729;6;690808 
4595646;400;49;198017;190981;6;690812 
4594949;354;37;197682;190906;4;690812 
4595212;337;56;197786;190941;6;690812 
4595640;432;55;198114;190915;10;690811 
4597125;575;46;198002;192223;11;690814 
4595258;392;24;197700;190977;3;690810 
4595447;492;22;197764;190889;16;690808 
4595156;353;28;197741;190812;7;690808 
4595101;322;17;197664;190854;6;690807 
4594852;244;9;197539;190792;5;690806 
4594820;218;8;197703;190715;8;690806 
4594929;231;9;197690;190754;16;690806 
4595675;520;26;197838;190996;9;690809 
4595077;282;53;197621;190881;3;690809 
4595249;280;28;197754;190903;6;690808 
4595083;356;35;197814;190779;5;690811 
4595647;439;58;197996;190929;6;690812 
4595678;545;34;197832;191050;7;690811 
4595064;314;40;197763;190817;7;690809 
4595258;512;39;197637;190912;5;690809 
4596675;612;52;197843;191888;7;690809 
4595210;378;12;197572;190938;4;690807 
4594927;188;9;197695;190759;6;690806 
4597005;520;69;198912;191304;10;690820 
4595171;317;12;197822;190847;16;690807 
4594705;233;9;197691;190658;6;690806 
4595613;503;54;197930;190922;7;690809 
4596073;445;53;197823;191740;6;690809 
4595056;471;21;197698;190818;3;690811 
